289	4	5	7	8	13	14	14	15	17	19	21	23	27	36	44	61
290	1	2	2	3	8	8	9	10	11	12	13	15	18	27	40	55
291	2	3	4	5	10	11	13	14	16	17	19	20	22	27	30	40
293	0	0	2	7	12	12	12	13	13	15	17	18	22	35	42	57
294	1	2	2	2	10	11	13	15	16	18	21	23	30	54	74	110
295	1	2	2	3	10	10	11	12	18	16	20	24	30	45	59	93
297	5	5	7	11	17	19	21	22	25	27	28	30	33	55	76	97
298	3	3	4	5	8	8	8	10	11	12	13	16	21	33	49	73
299	2	2	2	3	9	11	12	13	15	16	19	21	26	51	73	90
301	6	6	9	10	17	19	23	27	31	36	45	56	77	110	138	139
302	4	7	11	12	15	16	17	19	20	20	23	25	31	37	62	87
304	3	4	8	13	17	31	31	31	32	33	35	39	43	72	110	137
305	0	1	6	5	11	13	13	14	14	14	16	19	21	30	48	57
306	2	4	4	4	8	7	8	8	9	9	10	12	17	29	52	78
310	0	3	5	5	9	8	9	11	11	12	15	20	21	43	71	116
311	4	4	4	5	6	6	7	7	8	9	12	11	14	21	28	53
312	1	2	3	3	9	11	12	13	13	14	16	21	1	39	72	94
313	1	3	6	10	31	37	43	44	45	46	51	57	66	84	95	94
314	1	1	3	5	27	27	29	32	36	42	49	55	60	72	70	71
316	4	4	4	5	14	16	19	22	26	29	33	40	50	50	49	49
319	2	2	2	3	5	5	5	6	6	7	10	9	12	19	24	32
322	5	5	6	6	10	10	11	11	12	12	14	14	15	18	21	25
323	0	2	4	7	11	11	11	12	12	14	15	15	17	25	36	52
324	1	2	2	2	7	7	6	7	7	8	8	8	10	14	15	21
325	1	1	3	4	7	7	8	9	10	12	13	17	24	50	74	98
327	1	1	1	1	5	4	5	6	7	7	9	10	13	16	25	37
328	3	5	7	9	19	20	22	24	26	27	30	32	35	51	66	91
329	1	2	3	4	6	7	9	11	12	13	15	15	18	25	30	35
331	0	1	3	4	9	10	10	10	11	12	14	15	21	36	49	100
332	1	0	7	12	54	56	61	69	76	83	92	100	102	108	100	113
335	3	4	5	5	11	11	12	12	12	12	12	12	13	14	15	90
336	1	1	3	3	5	8	9	10	11	12	13	15	16	15	15	17
337	0	0	0	1	6	6	6	7	8	9	10	11	12	20	31	47
338	2	3	5	7	18	21	25	28	32	38	47	56	66	82	91	115
339	1	2	2	3	6	5	6	7	7	7	8	10	14	19	33	46
340	5	6	7	7	11	12	13	16	17	18	22	24	30	57	86	116
341	1	4	4	4	11	13	13	15	12	19	23	28	35	52	69	90
344	2	3	4	5	8	9	9	9	10	11	12	14	6	25	39	62
345	2	4	6	7	23	29	35	39	44	47	47	50	52	62	82	96
347	11	19	26	31	90	103	115	125	120	120	120	138	133	120	135	138
353	0	1	6	4	7	7	8	8	8	9	9	10	13	24	41	61
355	3	7	13	16	24	26	27	30	32	35	35	36	40	50	66	86
357	5	6	8	11	20	22	24	25	27	30	34	39	48	83	101	120
362	0	2	3	3	13	14	14	15	17	20	22	25	28	37	49	71
363	0	1	1	1	10	11	10	10	11	13	14	17	20	34	45	55
365	0	0	0	1	3	5	5	6	7	8	9	10	11	17	27	37
367	1	1	2	3	8	8	11	11	7	14	16	19	24	39	54	65
368	2	2	2	2	17	17	18	19	21	22	24	27	31	60	93	126
369	3	5	5	5	9	9	9	9	9	9	10	11	14	26	38	56
371	1	0	2	3	10	12	12	16	16	21	12	27	35	69	102	135
375	2	3	6	7	15	15	15	17	18	20	22	27	37	55	71	86
377	1	3	2	2	0	7	7	8	7	10	11	13	15	21	29	46
378	0	0	0	1	0	2	2	2	3	3	5	6	10	25	38	58
382	1	1	1	2	7	7	8	9	11	14	17	24	34	53	96	130
383	0	3	5	4	8	8	9	9	9	9	10	10	15	20	32	45
384	2	4	5	4	11	13	15	16	17	18	12	29	36	62	82	107
386	4	5	7	9	14	25	27	30	34	39	45	50	60	73	88	94
388	1	3	3	3	7	8	9	11	12	13	15	17	19	33	43	63
604	4	7	9	14	32	35	35	36	37	39	40	39	39	38	37	36
605	0	1	2	3	7	8	9	8	9	10	11	12	14	19	22	28
608	2	3	3	5	10	12	12	14	15	16	19	25	33	42	49	62
609	6	9	11	12	19	20	21	23	27	30	35	38	47	60	72	102
613	2	2	2	2	6	7	8	10	11	12	13	13	18	20	22	30
614	7	10	10	11	17	16	17	20	24	28	32	37	46	57	60	77
616	2	2	2	2	4	5	5	5	5	6	6	6	7	9	10	17
617	2	3	5	8	12	15	16	17	18	19	11	24	28	32	38	49
619	0	1	4	8	10	11	12	12	13	19	15	16	19	25	28	37
621	6	7	8	8	11	11	12	12	13	14	16	17	20	20	22	26
622	1	2	2	2	3	4	4	5	5	5	7	8	10	14	18	24
625	0	1	1	1	1	1	1	1	2	2	2	3	5	7	8	10
626	1	1	1	1	4	4	5	6	10	15	22	27	35	40	43	49
627	1	2	3	4	10	12	14	15	17	20	24	33	42	65	75	110
628	8	12	12	12	21	21	22	22	22	21	23	31	37	43	51	73
629	3	4	4	5	7	7	9	10	11	11	12	11	14	23	25	43
631	3	4	5	5	6	7	7	7	7	8	11	11	16	21	25	37
632	4	5	5	5	8	9	10	10	11	13	15	17	21	27	31	39
633	0	0	0	0	13	0	14	16	17	20	23	28	46	57	73	115
634	10	14	17	19	33	34	35	36	36	36	37	38	41	83	58	71
635	4	5	6	7	10	12	12	13	15	15	18	19	23	28	32	93
636	3	3	4	4	7	8	11	11	12	15	19	24	35	50	67	106
637	0	0	0	0	0	1	2	5	9	13	17	24	35	58	73	88
638	2	7	12	16	20	22	21	21	21	24	27	30	35	42	48	64
639	0	0	1	1	4	5	7	7	8	9	12	14	16	28	36	21
640	2	2	2	2	6	7	8	10	11	12	13	13	18	20	22	30
641	1	1	4	4	7	8	10	10	12	14	16	20	25	46	56	66
642	6	6	8	9	14	16	18	19	20	22	29	36	52	77	89	120
643	1	2	3	4	7	7	7	8	9	11	18	13	16	27	34	63
644	3	3	3	4	21	25	27	29	30	30	32	36	42	58	65	82
646	4	5	6	7	14	16	18	20	23	25	31	35	44	57	63	70
647	1	2	2	3	4	5	5	6	6	7	7	8	10	13	15	24
648	0	0	0	0	0	0	0	11	11	13	13	16	19	24	27	10
649	4	7	8	9	15	16	17	19	21	25	29	34	41	51	54	54
650	1	3	6	8	17	19	18	18	18	17	18	19	21	25	30	53
651	1	3	3	5	14	17	18	21	24	26	32	38	47	60	75	90
653	3	0	4	4	8	12	14	15	16	17	18	20	25	34	38	54
659	3	5	5	6	16	18	21	22	25	26	30	35	47	53	61	97
662	1	5	8	14	32	40	46	49	48	48	48	49	48	49	50	65
665	3	5	4	6	10	11	11	12	12	13	14	17	22	32	36	44
666	0	1	4	8	17	18	19	21	22	24	26	27	28	30	33	41
669	5	6	6	7	10	10	11	11	12	12	14	14	15	17	18	21
673	2	3	3	6	6	9	11	12	13	14	16	19	24	32	41	64
674	1	2	2	3	3	4	5	5	5	6	7	8	10	11	15	24
680	1	2	2	3	3	4	5	5	5	6	7	8	10	11	15	24
681	2	2	3	4	5	6	7	7	8	9	11	12	14	18	22	34
683	4	4	5	5	11	12	12	14	16	17	19	22	27	33	45	58
684	0	0	0	0	6	7	7	8	8	10	10	11	14	17	16	24
686	1	3	3	5	5	8	9	10	11	12	13	15	16	17	15	15
688	2	3	3	5	11	12	12	13	14	16	17	20	21	26	30	37
691	1	1	1	2	4	4	5	5	5	6	8	9	12	19	19	28
692	2	1	1	2	3	3	4	5	6	6	6	6	8	12	13	23
697	2	3	3	4	9	10	12	14	15	18	22	25	32	43	52	54
704	0	2	5	10	20	22	24	26	28	24	40	47	54	64	65	75
708	3	3	5	6	14	17	20	21	22	24	27	34	42	63	77	108
709	2	2	2	2	6	7	8	8	9	8	9	10	11	14	16	24
